tau,r,phi,dt/dtau,dr/dtau,dphi/dtau
1113.389173646706,12.849598521414459,9.588095448153458,1.1488087407745577,-0.145012154346444,0.02604332456064114
1113.6392049006126,12.813369631674734,9.594625507938183,1.1494078163580148,-0.14478203346979615,0.026190803810289442
1113.8892361545195,12.777198839098633,9.60119256951273,1.150009949468912,-0.14454741963650533,0.026339299871726934
1114.1392674084261,12.741087271408624,9.607796888026648,1.1506151425131157,-0.1443082647465479,0.026488816311217474
1114.389298662333,12.70503607301755,9.614438717959136,1.1512233965259702,-0.14406452062239553,0.026639356286382126
1114.6393299162396,12.669046398580475,9.62111831524325,1.1518347123408725,-0.14381613870390084,0.026790922925043946
1114.8893611701465,12.633119413445506,9.62783593711736,1.1524490905075309,-0.14356307006963964,0.026943519298727216
1115.139392424053,12.597256294813292,9.634591841743227,1.1530665310818826,-0.1433052654917637,0.027097148354551036
1115.3894236779597,12.561458231736792,9.641386288206023,1.153687033626099,-0.1430426754359991,0.027251812915230312
1115.6394549318666,12.52572642536913,9.648219536397573,1.154310597151766,-0.14277525007993677,0.027407515660285535
1115.8894861857732,12.490062093387527,9.655091844931214,1.1549372191053071,-0.14250293963962796,0.02756425879051923
1116.13951743968,12.454466464734255,9.662003473620501,1.1555668965740595,-0.14222569398134424,0.0277220444268687
1116.3895486935867,12.418940779425741,9.668954683569256,1.156199626330107,-0.14194346260746826,0.027880874624902133
1116.6395799474935,12.383486289783283,9.675945736591405,1.1568354045479705,-0.14165619474736932,0.02804075128145752
1116.8896112014002,12.348104260433306,9.682976895210945,1.1574742268046028,-0.14136383935740546,0.028201676134641508
1117.139642455307,12.31279596842681,9.690048422576753,1.158116088042377,-0.1410663451352525,0.028363650751349324
1117.3896737092136,12.27756270662785,9.697160580050031,1.1587609815213087,-0.14076366092555276,0.028526676173975536
1117.6397049631205,12.242405780240663,9.70431362967695,1.159408899892925,-0.14045573530416441,0.028690753282501112
1117.8897362170271,12.207326506086401,9.711507834703772,1.160059835424014,-0.14014251649153806,0.028855882869936893
1118.139767470934,12.172326213695259,9.7187434587991,1.1607137796588145,-0.1398239524834993,0.029022065528420876
1118.3897987248406,12.137406245306725,9.726020766053816,1.161370723419012,-0.13949999105125097,0.029189301649217014
1118.6398299787475,12.102567956439799,9.733340020339865,1.1620306565548773,-0.13917057985611186,0.029357591337182284
1118.889861232654,12.067812717770257,9.740701483200231,1.1626935671264222,-0.13883566682704945,0.02952693412933364
1119.139892486561,12.033141911666073,9.748105417743284,1.1633594429147052,-0.13849519946388428,0.029697329514277
