tau,r,phi,dt/dtau,dr/dtau,dphi/dtau
0.0,30.0,0.0,1.0928571428571427,-0.2964655997782066,0.0047777777777777775
0.2503128911138924,29.9257786073021,0.001198910487788312,1.093050784265498,-0.29656332094255794,0.004801506902629034
0.5006257822277848,29.851532738235157,0.002403783614178697,1.093245522067215,-0.2966611673485358,0.004825421149116843
0.7509386733416772,29.777262361772113,0.0036146657387354226,1.0934413656058029,-0.2967591375537009,0.004849522464924154
1.0012515644555695,29.702967450518315,0.00483159893321066,1.0936383233715286,-0.29685723022692134,0.004873812623821896
1.2515644555694618,29.62864797584067,0.006054628734131593,1.093836404575194,-0.2969554439028412,0.004898293555120322
1.5018773466833544,29.55430390119222,0.007283811938801091,1.094035620687837,-0.29705377677383926,0.004922967657474967
1.7521902377972467,29.479935192870553,0.008519202157027768,1.0942359825398469,-0.2971522271039096,0.004947837200145437
2.002503128911139,29.4055418265338,0.00976084346941482,1.0944374990529495,-0.29725079334148885,0.0049729040717034975
2.2528160200250316,29.331123773559565,0.011008784314220567,1.094640180021692,-0.29734947385066907,0.004998170334807449
2.5031289111389237,29.256681005094734,0.012263074272442236,1.094844035479751,-0.2974482669440609,0.005023638104897388
2.753441802252816,29.18221349398036,0.013523765118103319,1.0950490759442575,-0.29754717076511566,0.005049309615791671
3.0037546933667088,29.107721212327434,0.014790907680194688,1.095255311724009,-0.29764618353017985,0.005075187050296351
3.254067584480601,29.033204133237586,0.016064553939961153,1.0954627533769885,-0.2977453033602318,0.005101272653120917
3.5043804755944934,28.958662229066086,0.01734475499922479,1.0956714112705281,-0.297844528448409,0.005127568621700451
3.7546933667083855,28.88409547526451,0.01863156560816966,1.0958812965628895,-0.29794385668849055,0.0051540773495920384
4.005006257822278,28.809503845144445,0.01992503798915823,1.096092419865068,-0.29804328618069914,0.005180801094840429
4.25531914893617,28.73488731431289,0.02122522703631056,1.0963047923711549,-0.2981428148009394,0.005207742261073138
4.505632040050063,28.660245858096776,0.022532187327318015,1.0965184252050408,-0.2982424404531809,0.0052349032340994
4.755944931163955,28.58557945226961,0.023845973966544955,1.0967333296047388,-0.29834216099824934,0.005262286428012953
5.006257822277847,28.51088807324882,0.02516664281397765,1.0969495169724395,-0.29844197423449,0.005289894297711494
5.25657071339174,28.436171698095755,0.026494250485224264,1.097166998874511,-0.2985418778977671,0.005317729338896692
5.506883604505632,28.36143030450171,0.027828854277102598,1.0973857870263446,-0.298641869664404,0.005345794084899094
5.7571964956195245,28.286663870707397,0.029170511738395986,1.097605893204942,-0.2987419471681412,0.0053740910883628
6.0075093867334175,28.21187237563125,0.030519281353647055,1.0978273293881655,-0.29884210797312166,0.005402622950422122
6.25782227784731,28.13705579883965,0.03187522238454308,1.0980501077224387,-0.29894234958015753,0.0054313923139336865
6.508135168961202,28.062214120534126,0.03323839480163509,1.0982742405088401,-0.29904266942942725,0.005460401860562968
6.758448060075094,27.98734732155134,0.0346088592843378,1.0984997402031036,-0.2991430649004759,0.005489654310784294
7.008760951188987,27.912455383366353,0.03598667717432423,1.0987266194063163,-0.2992435333128639,0.0055191524221527505
7.259073842302879,27.837538288118175,0.03737191010786372,1.098954890791537,-0.29934407193128715,0.0055488989756716355
7.509386733416771,27.762596018572395,0.03876462055327199,1.0991845672110656,-0.29944467795809243,0.005578896795720591
7.759699624530664,27.6876285581276,0.0401648717186529,1.0994156616780295,-0.29954534853456255,0.005609148746634754
8.010012515644556,27.612635890820172,0.041572727482580764,1.0996481873525483,-0.2996460807418816,0.005639657730134527
8.260325406758449,27.53761800132433,0.04298825239410038,1.0998821575417348,-0.2997468716011345,0.005670426685325578
8.51063829787234,27.46257487504058,0.044411511725271316,1.1001175857119563,-0.29984771806640503,0.005701458592234299
8.760951188986233,27.38750649906823,0.04584257204858412,1.1003544856236025,-0.2999486169489223,0.0057327565106594725
9.011264080100126,27.312412860900864,0.04728150046240328,1.1005928711503072,-0.3000495650188116,0.005764323528055911
9.261576971214017,27.237293948552292,0.048728364665742804,1.1008327562964006,-0.3001505589952717,0.005796162764565765
9.51188986232791,27.16214975077354,0.050183233087114046,1.101074155226982,-0.3002515955296482,0.005828277381688094
9.762202753441803,27.086980257052883,0.0516461748845256,1.1013170822679195,-0.30035267120543374,0.005860670582278861
10.012515644555695,27.01178545673112,0.05311725941272846,1.101561551782879,-0.3004537826114384,0.005893345574533016
10.262828535669588,26.936565344480407,0.05459655952256817,1.1018075789348825,-0.3005549258886452,0.005926305795043519
10.51314142678348,26.861319911172423,0.0560841460617614,1.1020551784169752,-0.30065609748549244,0.005959554537015813
10.763454317897372,26.786049150278576,0.057580091729137396,1.1023043653418625,-0.300757293628519,0.005993095210841193
11.013767209011265,26.71075305604954,0.05908446997833144,1.102555154988861,-0.30085851047293466,0.006026931269978907
11.264080100125158,26.635431623533428,0.06059735502874076,1.1028075628064262,-0.3009597441011156,0.006061066211696851
11.514392991239049,26.560084848649815,0.06211882190965143,1.1030616044224177,-0.301060990516414,0.006095503580105388
11.764705882352942,26.48471272951861,0.0636489472500138,1.1033172958282604,-0.30116224553164583,0.006130247020738275
12.015018773466835,26.409315264924736,0.06518780836628302,1.103574653166189,-0.3012635048979755,0.006165300217477876
12.265331664580726,26.333892454222923,0.06673548320599418,1.103833692716063,-0.3013647643129284,0.006200666888637793
12.51564455569462,26.25844429780337,0.06829205062460426,1.1040944309599037,-0.30146601938133044,0.006236350806084398
12.76595744680851,26.182970797119204,0.06985759040196315,1.10435688458571,-0.30156726561302394,0.006272355796358803
