tau,r,phi,dt/dtau,dr/dtau,dphi/dtau
247.623811905953,6.003043620426299,23.815444155763604,1.4138551408517814,1.1847256480360147e-05,0.09612749492247813
247.87393696848426,6.003046583484085,23.83948803986449,1.4138547921831173,1.1845474676831349e-05,0.09612740002690574
248.1240620310155,6.003049546094471,23.863531900244087,1.413854443567615,1.184368940271393e-05,0.09612730514580219
248.3741870935468,6.003052508256599,23.887575736905873,1.4138540950053746,1.1841900655113167e-05,0.09612721027919471
248.62431215607805,6.003055469969618,23.91161954985332,1.4138537464964964,1.1840108431134336e-05,0.09612711542711062
248.87443721860933,6.003058431232672,23.93566333908991,1.4138533980410808,1.1838312727882714e-05,0.09612702058957723
249.12456228114058,6.003061392044908,23.959707104619117,1.4138530496392279,1.1836513542463576e-05,0.09612692576662178
249.37468734367187,6.003064352405473,23.983750846444423,1.4138527012910378,1.1834710871982195e-05,0.0961268309582716
249.62481240620312,6.003067312313511,24.0077945645693,1.4138523529966112,1.1832904713543852e-05,0.09612673616455396
249.87493746873437,6.00307027176817,24.031838258997222,1.4138520047560479,1.1831095064253821e-05,0.09612664138549615
250.12506253126566,6.003073230768594,24.05588192973168,1.4138516565694486,1.1829281921217377e-05,0.09612654662112546
250.3751875937969,6.00307618931393,24.079925576776134,1.4138513084369133,1.1827465281539797e-05,0.09612645187146918
250.6253126563282,6.003079147403325,24.103969200134074,1.4138509603585425,1.1825645142326355e-05,0.0961263571365546
250.87543771885944,6.003082105035923,24.12801279980897,1.413850612334436,1.182382150068233e-05,0.096126262416409
251.12556278139073,6.0030850622108725,24.152056375804307,1.4138502643646946,1.1821994353712997e-05,0.09612616771105967
251.37568784392198,6.0030880189273175,24.176099928123552,1.4138499164494183,1.182016369852363e-05,0.09612607302053391
251.62581290645323,6.003090975184405,24.20014345677019,1.4138495685887074,1.1818329532219506e-05,0.096125978344859
251.87593796898452,6.00309393098128,24.22418696174769,1.413849220782662,1.18164918519059e-05,0.09612588368406223
252.12606303151577,6.003096886317089,24.24823044305954,1.4138488730313827,1.1814650654688091e-05,0.09612578903817089
252.37618809404705,6.00309984119098,24.27227390070921,1.4138485253349695,1.1812805937671353e-05,0.09612569440721226
252.6263131565783,6.003102795602096,24.296317334700177,1.4138481776935228,1.181095769796096e-05,0.09612559979121364
252.8764382191096,6.003105749549586,24.320360745035924,1.4138478301071427,1.1809105932662192e-05,0.09612550519020233
253.12656328164084,6.003108703032593,24.34440413171992,1.4138474825759297,1.1807250638880323e-05,0.09612541060420558
253.3766883441721,6.003111656050264,24.368447494755642,1.413847135099984,1.1805391813720626e-05,0.09612531603325071
253.62681340670338,6.003114608601747,24.392490834146578,1.4138467876794056,1.1803529454288382e-05,0.096125221477365
253.87693846923463,6.003117560686186,24.416534149896197,1.413846440314295,1.1801663557688864e-05,0.09612512693657574
254.1270635317659,6.003120512302727,24.440577442007978,1.4138460930047525,1.1799794121027348e-05,0.09612503241091022
254.37718859429717,6.0031234634505175,24.464620710485395,1.4138457457508784,1.179792114140911e-05,0.09612493790039572
254.62731365682842,6.003126414128703,24.48866395533193,1.4138453985527728,1.1796044615939426e-05,0.09612484340505954
