tau,r,phi,dt/dtau,dr/dtau,dphi/dtau
0.0,30.0,0.0,1.082142857142857,-0.2599843300121217,0.0047777777777777775
0.020002000200020003,29.994799710494945,9.558168292696211e-05,1.082156258337341,-0.25999261750187197,0.004779434597165539
0.040004000400040006,29.98959925521515,0.0001911965143577685,1.082169664938918,-0.260000905862044,0.004781092331365313
0.060006000600060005,29.984398634143854,0.0002868445119070413,1.0821830769507614,-0.2600091950921989,0.004782750981037301
0.08000800080008001,29.97919784726175,0.00038252569593112814,1.0821964943765388,-0.2600174851918282,0.004784410546944746
0.10001000100010002,29.973996894558635,0.0004782400774707505,1.0822099172182418,-0.2600257761606496,0.004786071029503303
0.12001200120012001,29.96879577601517,0.0005739876770248038,1.0822233454795653,-0.2600340679981481,0.004787732429482272
0.14001400140014003,29.963594491613115,0.0006697685138635326,1.0822367791639815,-0.26004236070384157,0.0047893947476044234
0.16001600160016002,29.95839304133423,0.0007655826072571804,1.0822502182749625,-0.2600506542772478,0.004791057984592526
0.18001800180018002,29.953191425160266,0.0008614299764759914,1.082263662815981,-0.2600589487178844,0.004792722141169347
0.20002000200020004,29.947989643072987,0.0009573106407902097,1.0822771127905089,-0.26006724402526926,0.004794387218057657
0.22002200220022003,29.942787695054147,0.001053224619470079,1.0822905682020187,-0.26007554019892015,0.004796053215980223
0.24002400240024002,29.937585581085504,0.0011491719317858434,1.0823040290539827,-0.26008383723835476,0.004797720135659814
0.26002600260026004,29.932383301148814,0.0012451525970077473,1.0823174953498733,-0.260092135143091,0.004799387977819199
0.28002800280028006,29.927180855225835,0.0013411666344060344,1.082330967093163,-0.2601004339126465,0.004801056743181148
0.3000300030003,29.921978243298327,0.0014372140632509483,1.0823444442873233,-0.260108733546539,0.004802726432468428
0.32003200320032005,29.9167754653481,0.0015332949027726005,1.0823579269358201,-0.260117034044287,0.004804397046402375
0.34003400340034007,29.911572521360775,0.0016294091691906,1.0823714150415829,-0.26012533540545624,0.004806068585596926
0.36003600360036003,29.906369411321215,0.0017255568793273384,1.082384908607648,-0.26013363762960307,0.004807741050687522
0.38003800380038005,29.90116613521215,0.001821738051687435,1.0823984076373518,-0.26014194071625724,0.004809414442369615
0.4000400040004001,29.895962693016315,0.0019179527047755093,1.0824119121340303,-0.26015024466494857,0.00481108876133866
0.42004200420042004,29.89075908471643,0.0020142008570961803,1.0824254221010197,-0.2601585494752069,0.004812764008290112
0.44004400440044006,29.885555310295224,0.0021104825271540673,1.0824389375416559,-0.26016685514656207,0.004814440183919427
0.4600460046004601,29.88035136973543,0.0022067977334537894,1.0824524584592747,-0.2601751616785438,0.004816117288922057
0.48004800480048004,29.875147263019773,0.002303146494499966,1.0824659848572127,-0.260183469070682,0.004817795323993458
0.5000500050005001,29.869942990130987,0.0023995288287972164,1.082479516738806,-0.26019177732250653,0.004819474289829084
0.5200520052005201,29.864738551051794,0.0024959447548501593,1.08249305410739,-0.2602000864335471,0.004821154187124389
0.54005400540054,29.859533945764927,0.0025923942911634146,1.0825065969663015,-0.26020839640333354,0.004822835016574829
0.5600560056005601,29.854329174253113,0.0026888774562416015,1.082520145318876,-0.2602167072313957,0.004824516778875858
0.5800580058005801,29.849124236499396,0.002785394269054251,1.0825336991685404,-0.26022501891723104,0.004826199474744895
0.6000600060006,29.843919132486995,0.0028819447488328768,1.0825472585187719,-0.2602333314603188,0.004827883104911741
0.6200620062006201,29.83871386219876,0.002978528914255152,1.08256082337294,-0.26024164486017676,0.004829567670080025
0.6400640064006401,29.83350842561753,0.003075146783995726,1.082574393734414,-0.2602499591163228,0.004831253170953237
0.6600660066006601,29.828302822726155,0.003171798376729251,1.0825879696065632,-0.260258274228275,0.004832939608234864
0.6800680068006801,29.82309705350747,0.003268483711130379,1.0826015509927562,-0.2602665901955514,0.004834626982628394
0.7000700070007001,29.81789111794433,0.0033652028058737604,1.0826151378963627,-0.2602749070176698,0.004836315294837316
0.7200720072007201,29.81268501601957,0.0034619556796340466,1.0826287303207514,-0.26028322469414833,0.004838004545565117
0.7400740074007401,29.80747874771604,0.0035587423510858892,1.0826423282692916,-0.26029154322450493,0.004839694735515287
0.7600760076007601,29.802272313016577,0.003655562838903939,1.0826559317453524,-0.26029986260825755,0.004841385865391312
0.7800780078007801,29.797065711904033,0.0037524171617628476,1.0826695407523028,-0.26030818284492424,0.004843077935896682
0.8000800080008001,29.79185894436124,0.003849305338337267,1.0826831552935123,-0.2603165039340229,0.004844770947734884
0.8200820082008201,29.786652010378365,0.0039462273978644,1.0826967753743941,-0.26032482587432276,0.0048464649021081095
0.8400840084008401,29.781444909922435,0.004043183336173424,1.0827104009938955,-0.26033314866696144,0.004848159798641214
0.8600860086008602,29.776237642986267,0.004140173186353136,1.0827240321581755,-0.2603414723104349,0.004849855638718241
0.8800880088008801,29.77103020955273,0.0042371969671095595,1.0827376688706094,-0.26034979680425907,0.004851552423044157
0.9000900090009001,29.7658226096047,0.004334254697162875,1.0827513111345752,-0.2603581221479486,0.004853250152324603
0.9200920092009202,29.76061484312506,0.0044313463952474165,1.0827649589534536,-0.26036644834101724,0.004854948827265883
0.9400940094009401,29.755406910096706,0.004528472080111672,1.082778612330628,-0.2603747753829778,0.004856648448574971
0.9600960096009601,29.75019881050254,0.0046256317705182836,1.0827922712694844,-0.26038310327334196,0.004858349016959512
0.9800980098009802,29.74499054432548,0.004722825485244051,1.0828059357734117,-0.2603914320116205,0.004860050533127814
1.0001000100010002,29.739782111548447,0.004820053243079924,1.0828196058458017,-0.26039976159732314,0.004861752997788858
