t,r,phi,dr_dt,dp_dt
94.23558897243107,2.0,1.4802491701124838,0.0,0.015707963267948967
95.23809523809523,2.0,1.4959965017094248,0.0,0.015707963267948967
96.2406015037594,2.0,1.5117438333063662,0.0,0.015707963267948967
97.24310776942356,2.0,1.5274911649033078,0.0,0.015707963267948967
98.24561403508771,2.0,1.5432384965002488,0.0,0.015707963267948967
99.24812030075188,2.0,1.5589858280971902,0.0,0.015707963267948967
100.25062656641603,2.0,1.5747331596941314,0.0,0.015707963267948967
101.2531328320802,2.0,1.5904804912910728,0.0,0.015707963267948967
102.25563909774435,2.0,1.6062278228880142,0.0,0.015707963267948967
103.25814536340852,2.0,1.6219751544849554,0.0,0.015707963267948967
104.26065162907267,2.0,1.6377224860818966,0.0,0.015707963267948967
105.26315789473684,2.0,1.6534698176788383,0.0,0.015707963267948967
106.265664160401,2.0,1.6692171492757795,0.0,0.015707963267948967
107.26817042606515,2.0,1.6849644808727207,0.0,0.015707963267948967
108.27067669172932,2.0,1.7007118124696623,0.0,0.015707963267948967
109.27318295739347,2.0,1.7164591440666035,0.0,0.015707963267948967
110.27568922305764,2.0,1.7322064756635447,0.0,0.015707963267948967
111.27819548872179,2.0,1.7479538072604859,0.0,0.015707963267948967
112.28070175438596,2.0,1.7637011388574275,0.0,0.015707963267948967
113.28320802005013,2.0,1.7794484704543687,0.0,0.015707963267948967
114.28571428571428,2.0,1.79519580205131,0.0,0.015707963267948967
115.28822055137844,2.0,1.8109431336482515,0.0,0.015707963267948967
116.2907268170426,2.0,1.8266904652451927,0.0,0.015707963267948967
117.29323308270676,2.0,1.842437796842134,0.0,0.015707963267948967
118.29573934837092,2.0,1.8581851284390751,0.0,0.015707963267948967
119.29824561403508,2.0,1.8739324600360168,0.0,0.015707963267948967
120.30075187969925,2.0,1.889679791632958,0.0,0.015707963267948967
121.3032581453634,2.0,1.9054271232298992,0.0,0.015707963267948967
122.30576441102757,2.0,1.9211744548268408,0.0,0.015707963267948967
123.30827067669172,2.0,1.936921786423782,0.0,0.015707963267948967
124.31077694235589,2.0,1.9526691180207232,0.0,0.015707963267948967
125.31328320802004,2.0,1.9684164496176644,0.0,0.015707963267948967
126.3157894736842,2.0,1.984163781214606,0.0,0.015707963267948967
127.31829573934836,2.0,1.9999111128115472,0.0,0.015707963267948967
128.32080200501252,2.0,2.0156584444084884,0.0,0.015707963267948967
129.32330827067668,2.0,2.0314057760054296,0.0,0.015707963267948967
130.32581453634086,2.0,2.0471531076023712,0.0,0.015707963267948967
131.328320802005,2.0,2.0629004391993124,0.0,0.015707963267948967
132.33082706766916,2.0,2.0786477707962536,0.0,0.015707963267948967
133.33333333333331,2.0,2.094395102393195,0.0,0.015707963267948967
134.3358395989975,2.0,2.1101424339901365,0.0,0.015707963267948967
135.33834586466165,2.0,2.1258897655870777,0.0,0.015707963267948967
136.3408521303258,2.0,2.141637097184019,0.0,0.015707963267948967
137.34335839598998,2.0,2.1573844287809605,0.0,0.015707963267948967
138.34586466165413,2.0,2.1731317603779017,0.0,0.015707963267948967
139.34837092731829,2.0,2.188879091974843,0.0,0.015707963267948967
140.35087719298244,2.0,2.204626423571784,0.0,0.015707963267948967
141.35338345864662,2.0,2.2203737551687257,0.0,0.015707963267948967
142.35588972431077,2.0,2.236121086765667,0.0,0.015707963267948967
143.35839598997492,2.0,2.251868418362608,0.0,0.015707963267948967
144.36090225563908,2.0,2.2676157499595493,0.0,0.015707963267948967
145.36340852130326,2.0,2.283363081556491,0.0,0.015707963267948967
146.3659147869674,2.0,2.299110413153432,0.0,0.015707963267948967
147.36842105263156,2.0,2.3148577447503733,0.0,0.015707963267948967
148.37092731829574,2.0,2.330605076347315,0.0,0.015707963267948967
149.3734335839599,2.0,2.346352407944256,0.0,0.015707963267948967
150.37593984962405,2.0,2.3620997395411973,0.0,0.015707963267948967
151.3784461152882,2.0,2.3778470711381385,0.0,0.015707963267948967
152.38095238095238,2.0,2.39359440273508,0.0,0.015707963267948967
153.38345864661653,2.0,2.4093417343320214,0.0,0.015707963267948967
154.38596491228068,2.0,2.4250890659289626,0.0,0.015707963267948967
155.38847117794487,2.0,2.440836397525904,0.0,0.015707963267948967
156.39097744360902,2.0,2.4565837291228454,0.0,0.015707963267948967
157.39348370927317,2.0,2.4723310607197866,0.0,0.015707963267948967
158.39598997493732,2.0,2.488078392316728,0.0,0.015707963267948967
159.3984962406015,2.0,2.5038257239136694,0.0,0.015707963267948967
160.40100250626566,2.0,2.5195730555106106,0.0,0.015707963267948967
161.4035087719298,2.0,2.535320387107552,0.0,0.015707963267948967
162.406015037594,2.0,2.5510677187044934,0.0,0.015707963267948967
163.40852130325814,2.0,2.566815050301435,0.0,0.015707963267948967
164.4110275689223,2.0,2.5825623818983763,0.0,0.015707963267948967
165.41353383458645,2.0,2.5983097134953175,0.0,0.015707963267948967
166.41604010025063,2.0,2.614057045092259,0.0,0.015707963267948967
167.41854636591478,2.0,2.6298043766892003,0.0,0.015707963267948967
168.42105263157893,2.0,2.645551708286141,0.0,0.015707963267948967
169.4235588972431,2.0,2.661299039883083,0.0,0.015707963267948967
170.42606516290726,2.0,2.6770463714800243,0.0,0.015707963267948967
171.42857142857142,2.0,2.6927937030769655,0.0,0.015707963267948967
172.43107769423557,2.0,2.7085410346739067,0.0,0.015707963267948967
173.43358395989975,2.0,2.7242883662708484,0.0,0.015707963267948967
174.4360902255639,2.0,2.740035697867789,0.0,0.015707963267948967
175.43859649122805,2.0,2.7557830294647307,0.0,0.015707963267948967
176.44110275689223,2.0,2.7715303610616724,0.0,0.015707963267948967
177.4436090225564,2.0,2.7872776926586136,0.0,0.015707963267948967
178.44611528822054,2.0,2.8030250242555548,0.0,0.015707963267948967
179.4486215538847,2.0,2.818772355852496,0.0,0.015707963267948967
180.45112781954887,2.0,2.834519687449437,0.0,0.015707963267948967
181.45363408521303,2.0,2.850267019046379,0.0,0.015707963267948967
182.45614035087718,2.0,2.86601435064332,0.0,0.015707963267948967
183.45864661654133,2.0,2.8817616822402607,0.0,0.015707963267948967
184.4611528822055,2.0,2.897509013837203,0.0,0.015707963267948967
185.46365914786966,2.0,2.913256345434144,0.0,0.015707963267948967
186.46616541353382,2.0,2.929003677031085,0.0,0.015707963267948967
187.468671679198,2.0,2.944751008628027,0.0,0.015707963267948967
188.47117794486215,2.0,2.960498340224968,0.0,0.015707963267948967
189.4736842105263,2.0,2.976245671821909,0.0,0.015707963267948967
190.47619047619045,2.0,2.9919930034188504,0.0,0.015707963267948967
191.47869674185463,2.0,3.007740335015792,0.0,0.015707963267948967
192.4812030075188,2.0,3.0234876666127333,0.0,0.015707963267948967
193.48370927318294,2.0,3.0392349982096745,0.0,0.015707963267948967
194.48621553884712,2.0,3.054982329806616,0.0,0.015707963267948967
195.48872180451127,2.0,3.070729661403557,0.0,0.015707963267948967
196.49122807017542,2.0,3.0864769930004985,0.0,0.015707963267948967
197.49373433583958,2.0,3.1022243245974397,0.0,0.015707963267948967
198.49624060150376,2.0,3.1179716561943813,0.0,0.015707963267948967
199.4987468671679,2.0,3.1337189877913225,0.0,0.015707963267948967
200.50125313283206,2.0,3.1494663193882637,0.0,0.015707963267948967
201.50375939849624,2.0,3.1652136509852054,0.0,0.015707963267948967
202.5062656641604,2.0,3.1809609825821465,0.0,0.015707963267948967
203.50877192982455,2.0,3.1967083141790877,0.0,0.015707963267948967
204.5112781954887,2.0,3.2124556457760285,0.0,0.015707963267948967
205.51378446115288,2.0,3.2282029773729706,0.0,0.015707963267948967
206.51629072681703,2.0,3.2439503089699118,0.0,0.015707963267948967
207.51879699248119,2.0,3.259697640566853,0.0,0.015707963267948967
208.52130325814534,2.0,3.275444972163794,0.0,0.015707963267948967
209.52380952380952,2.0,3.291192303760736,0.0,0.015707963267948967
210.52631578947367,2.0,3.306939635357677,0.0,0.015707963267948967
211.52882205513782,2.0,3.322686966954618,0.0,0.015707963267948967
212.531328320802,2.0,3.33843429855156,0.0,0.015707963267948967
213.53383458646616,2.0,3.354181630148501,0.0,0.015707963267948967
214.5363408521303,2.0,3.369928961745442,0.0,0.015707963267948967
215.53884711779446,2.0,3.3856762933423834,0.0,0.015707963267948967
216.54135338345864,2.0,3.401423624939325,0.0,0.015707963267948967
217.5438596491228,2.0,3.4171709565362662,0.0,0.015707963267948967
218.54636591478695,2.0,3.4329182881332074,0.0,0.015707963267948967
219.54887218045113,2.0,3.448665619730149,0.0,0.015707963267948967
220.55137844611528,2.0,3.4644129513270903,0.0,0.015707963267948967
221.55388471177943,2.0,3.4801602829240315,0.0,0.015707963267948967
222.55639097744358,2.0,3.4959076145209727,0.0,0.015707963267948967
223.55889724310777,2.0,3.5116549461179143,0.0,0.015707963267948967
224.56140350877192,2.0,3.5274022777148555,0.0,0.015707963267948967
225.56390977443607,2.0,3.5431496093117967,0.0,0.015707963267948967
226.56641604010025,2.0,3.5588969409087383,0.0,0.015707963267948967
227.5689223057644,2.0,3.5746442725056795,0.0,0.015707963267948967
228.57142857142856,2.0,3.5903916041026207,0.0,0.015707963267948967
229.5739348370927,2.0,3.606138935699562,0.0,0.015707963267948967
230.5764411027569,2.0,3.6218862672965035,0.0,0.015707963267948967
231.57894736842104,2.0,3.6376335988934447,0.0,0.015707963267948967
232.5814536340852,2.0,3.653380930490386,0.0,0.015707963267948967
233.58395989974937,2.0,3.6691282620873276,0.0,0.015707963267948967
234.58646616541353,2.0,3.6848755936842688,0.0,0.015707963267948967
235.58897243107768,2.0,3.70062292528121,0.0,0.015707963267948967
236.59147869674183,2.0,3.716370256878151,0.0,0.015707963267948967
237.593984962406,2.0,3.732117588475093,0.0,0.015707963267948967
238.59649122807016,2.0,3.747864920072034,0.0,0.015707963267948967
239.59899749373432,2.0,3.763612251668975,0.0,0.015707963267948967
240.6015037593985,2.0,3.779359583265917,0.0,0.015707963267948967
241.60401002506265,2.0,3.795106914862858,0.0,0.015707963267948967
242.6065162907268,2.0,3.810854246459799,0.0,0.015707963267948967
243.60902255639095,2.0,3.8266015780567404,0.0,0.015707963267948967
244.61152882205513,2.0,3.842348909653682,0.0,0.015707963267948967
245.6140350877193,2.0,3.8580962412506232,0.0,0.015707963267948967
246.61654135338344,2.0,3.8738435728475644,0.0,0.015707963267948967
247.6190476190476,2.0,3.8895909044445056,0.0,0.015707963267948967
248.62155388471177,2.0,3.9053382360414473,0.0,0.015707963267948967
249.62406015037593,2.0,3.9210855676383884,0.0,0.015707963267948967
250.62656641604008,2.0,3.9368328992353296,0.0,0.015707963267948967
251.62907268170426,2.0,3.9525802308322713,0.0,0.015707963267948967
252.6315789473684,2.0,3.9683275624292125,0.0,0.015707963267948967
253.63408521303256,2.0,3.9840748940261537,0.0,0.015707963267948967
254.63659147869672,2.0,3.999822225623095,0.0,0.015707963267948967
255.6390977443609,2.0,4.0155695572200365,0.0,0.015707963267948967
256.64160401002505,2.0,4.031316888816978,0.0,0.015707963267948967
257.64411027568923,2.0,4.047064220413919,0.0,0.015707963267948967
258.64661654135335,2.0,4.06281155201086,0.0,0.015707963267948967
259.64912280701753,2.0,4.078558883607801,0.0,0.015707963267948967
260.6516290726817,2.0,4.094306215204743,0.0,0.015707963267948967
261.65413533834584,2.0,4.110053546801684,0.0,0.015707963267948967
262.65664160401,2.0,4.125800878398626,0.0,0.015707963267948967
263.65914786967414,2.0,4.141548209995566,0.0,0.015707963267948967
264.6616541353383,2.0,4.157295541592508,0.0,0.015707963267948967
265.6641604010025,2.0,4.17304287318945,0.0,0.015707963267948967
266.66666666666663,2.0,4.1887902047863905,0.0,0.015707963267948967
267.6691729323308,2.0,4.204537536383332,0.0,0.015707963267948967
268.671679197995,2.0,4.220284867980274,0.0,0.015707963267948967
269.6741854636591,2.0,4.236032199577214,0.0,0.015707963267948967
270.6766917293233,2.0,4.251779531174156,0.0,0.015707963267948967
271.6791979949875,2.0,4.267526862771097,0.0,0.015707963267948967
272.6817042606516,2.0,4.283274194368039,0.0,0.015707963267948967
273.6842105263158,2.0,4.29902152596498,0.0,0.015707963267948967
274.68671679197996,2.0,4.314768857561922,0.0,0.015707963267948967
275.6892230576441,2.0,4.330516189158862,0.0,0.015707963267948967
276.69172932330827,2.0,4.346263520755804,0.0,0.015707963267948967
277.6942355889724,2.0,4.3620108523527445,0.0,0.015707963267948967
278.69674185463657,2.0,4.377758183949687,0.0,0.015707963267948967
279.69924812030075,2.0,4.393505515546628,0.0,0.015707963267948967
280.7017543859649,2.0,4.409252847143569,0.0,0.015707963267948967
281.70426065162906,2.0,4.42500017874051,0.0,0.015707963267948967
282.70676691729324,2.0,4.440747510337452,0.0,0.015707963267948967
283.70927318295736,2.0,4.456494841934393,0.0,0.015707963267948967
284.71177944862154,2.0,4.472242173531335,0.0,0.015707963267948967
285.7142857142857,2.0,4.487989505128276,0.0,0.015707963267948967
286.71679197994985,2.0,4.503736836725217,0.0,0.015707963267948967
287.719298245614,2.0,4.519484168322159,0.0,0.015707963267948967
288.72180451127815,2.0,4.5352314999190995,0.0,0.015707963267948967
289.72431077694233,2.0,4.5509788315160415,0.0,0.015707963267948967
290.7268170426065,2.0,4.566726163112983,0.0,0.015707963267948967
291.72932330827064,2.0,4.582473494709924,0.0,0.015707963267948967
292.7318295739348,2.0,4.598220826306865,0.0,0.015707963267948967
293.734335839599,2.0,4.613968157903807,0.0,0.015707963267948967
294.7368421052631,2.0,4.6297154895007475,0.0,0.015707963267948967
295.7393483709273,2.0,4.64546282109769,0.0,0.015707963267948967
296.7418546365915,2.0,4.661210152694631,0.0,0.015707963267948967
297.7443609022556,2.0,4.676957484291572,0.0,0.015707963267948967
298.7468671679198,2.0,4.692704815888513,0.0,0.015707963267948967
299.74937343358397,2.0,4.708452147485455,0.0,0.015707963267948967
300.7518796992481,2.0,4.724199479082396,0.0,0.015707963267948967
301.7543859649123,2.0,4.739946810679337,0.0,0.015707963267948967
302.7568922305764,2.0,4.755694142276278,0.0,0.015707963267948967
303.7593984962406,2.0,4.771441473873219,0.0,0.015707963267948967
304.76190476190476,2.0,4.787188805470161,0.0,0.015707963267948967
305.7644110275689,2.0,4.802936137067102,0.0,0.015707963267948967
306.76691729323306,2.0,4.818683468664044,0.0,0.015707963267948967
307.76942355889724,2.0,4.834430800260986,0.0,0.015707963267948967
308.77192982456137,2.0,4.850178131857926,0.0,0.015707963267948967
309.77443609022555,2.0,4.865925463454868,0.0,0.015707963267948967
310.77694235588973,2.0,4.881672795051809,0.0,0.015707963267948967
311.77944862155385,2.0,4.8974201266487505,0.0,0.015707963267948967
312.78195488721803,2.0,4.913167458245692,0.0,0.015707963267948967
313.7844611528822,2.0,4.928914789842634,0.0,0.015707963267948967
314.78696741854634,2.0,4.944662121439574,0.0,0.015707963267948967
315.7894736842105,2.0,4.960409453036516,0.0,0.015707963267948967
316.79197994987464,2.0,4.9761567846334565,0.0,0.015707963267948967
317.7944862155388,2.0,4.9919041162303985,0.0,0.015707963267948967
318.796992481203,2.0,5.00765144782734,0.0,0.015707963267948967
319.79949874686713,2.0,5.023398779424281,0.0,0.015707963267948967
320.8020050125313,2.0,5.039146111021222,0.0,0.015707963267948967
321.8045112781955,2.0,5.054893442618164,0.0,0.015707963267948967
322.8070175438596,2.0,5.0706407742151045,0.0,0.015707963267948967
323.8095238095238,2.0,5.086388105812047,0.0,0.015707963267948967
324.812030075188,2.0,5.102135437408988,0.0,0.015707963267948967
325.8145363408521,2.0,5.117882769005929,0.0,0.015707963267948967
326.8170426065163,2.0,5.13363010060287,0.0,0.015707963267948967
327.8195488721804,2.0,5.149377432199811,0.0,0.015707963267948967
328.8220551378446,2.0,5.165124763796753,0.0,0.015707963267948967
329.82456140350877,2.0,5.180872095393694,0.0,0.015707963267948967
330.8270676691729,2.0,5.196619426990635,0.0,0.015707963267948967
331.8295739348371,2.0,5.212366758587577,0.0,0.015707963267948967
332.83208020050125,2.0,5.228114090184518,0.0,0.015707963267948967
333.8345864661654,2.0,5.243861421781459,0.0,0.015707963267948967
334.83709273182956,2.0,5.259608753378401,0.0,0.015707963267948967
335.83959899749374,2.0,5.275356084975343,0.0,0.015707963267948967
336.84210526315786,2.0,5.291103416572283,0.0,0.015707963267948967
337.84461152882204,2.0,5.306850748169225,0.0,0.015707963267948967
338.8471177944862,2.0,5.322598079766166,0.0,0.015707963267948967
339.84962406015035,2.0,5.3383454113631075,0.0,0.015707963267948967
340.8521303258145,2.0,5.354092742960049,0.0,0.015707963267948967
341.85463659147865,2.0,5.36984007455699,0.0,0.015707963267948967
342.85714285714283,2.0,5.385587406153931,0.0,0.015707963267948967
343.859649122807,2.0,5.401334737750873,0.0,0.015707963267948967
344.86215538847114,2.0,5.4170820693478134,0.0,0.015707963267948967
345.8646616541353,2.0,5.4328294009447555,0.0,0.015707963267948967
346.8671679197995,2.0,5.448576732541697,0.0,0.015707963267948967
347.8696741854636,2.0,5.464324064138638,0.0,0.015707963267948967
348.8721804511278,2.0,5.480071395735579,0.0,0.015707963267948967
349.874686716792,2.0,5.495818727332521,0.0,0.015707963267948967
350.8771929824561,2.0,5.5115660589294615,0.0,0.015707963267948967
351.8796992481203,2.0,5.527313390526404,0.0,0.015707963267948967
352.88220551378447,2.0,5.543060722123345,0.0,0.015707963267948967
353.8847117794486,2.0,5.558808053720286,0.0,0.015707963267948967
354.8872180451128,2.0,5.574555385317227,0.0,0.015707963267948967
355.8897243107769,2.0,5.590302716914168,0.0,0.015707963267948967
356.8922305764411,2.0,5.6060500485111096,0.0,0.015707963267948967
357.89473684210526,2.0,5.621797380108052,0.0,0.015707963267948967
358.8972431077694,2.0,5.637544711704992,0.0,0.015707963267948967
359.89974937343356,2.0,5.653292043301934,0.0,0.015707963267948967
360.90225563909775,2.0,5.669039374898875,0.0,0.015707963267948967
361.90476190476187,2.0,5.684786706495816,0.0,0.015707963267948967
362.90726817042605,2.0,5.700534038092758,0.0,0.015707963267948967
363.90977443609023,2.0,5.7162813696897,0.0,0.015707963267948967
364.91228070175436,2.0,5.73202870128664,0.0,0.015707963267948967
365.91478696741854,2.0,5.747776032883582,0.0,0.015707963267948967
366.91729323308266,2.0,5.763523364480522,0.0,0.015707963267948967
367.91979949874684,2.0,5.7792706960774645,0.0,0.015707963267948967
368.922305764411,2.0,5.795018027674406,0.0,0.015707963267948967
369.92481203007515,2.0,5.810765359271347,0.0,0.015707963267948967
370.9273182957393,2.0,5.826512690868288,0.0,0.015707963267948967
371.9298245614035,2.0,5.84226002246523,0.0,0.015707963267948967
372.93233082706763,2.0,5.85800735406217,0.0,0.015707963267948967
373.9348370927318,2.0,5.8737546856591125,0.0,0.015707963267948967
374.937343358396,2.0,5.889502017256054,0.0,0.015707963267948967
375.9398496240601,2.0,5.905249348852995,0.0,0.015707963267948967
376.9423558897243,2.0,5.920996680449936,0.0,0.015707963267948967
377.9448621553885,2.0,5.936744012046878,0.0,0.015707963267948967
378.9473684210526,2.0,5.9524913436438185,0.0,0.015707963267948967
379.9498746867168,2.0,5.968238675240761,0.0,0.015707963267948967
380.9523809523809,2.0,5.983986006837701,0.0,0.015707963267948967
381.9548872180451,2.0,5.999733338434643,0.0,0.015707963267948967
382.95739348370927,2.0,6.015480670031584,0.0,0.015707963267948967
383.9598997493734,2.0,6.031228001628525,0.0,0.015707963267948967
384.9624060150376,2.0,6.0469753332254665,0.0,0.015707963267948967
385.96491228070175,2.0,6.062722664822409,0.0,0.015707963267948967
386.9674185463659,2.0,6.078469996419349,0.0,0.015707963267948967
387.96992481203006,2.0,6.094217328016291,0.0,0.015707963267948967
388.97243107769424,2.0,6.109964659613232,0.0,0.015707963267948967
389.97493734335836,2.0,6.125711991210173,0.0,0.015707963267948967
390.97744360902254,2.0,6.141459322807115,0.0,0.015707963267948967
391.97994987468667,2.0,6.157206654404056,0.0,0.015707963267948967
392.98245614035085,2.0,6.172953986000997,0.0,0.015707963267948967
393.98496240601503,2.0,6.188701317597939,0.0,0.015707963267948967
394.98746867167915,2.0,6.204448649194879,0.0,0.015707963267948967
395.98997493734333,2.0,6.2201959807918215,0.0,0.015707963267948967
396.9924812030075,2.0,6.235943312388763,0.0,0.015707963267948967
397.99498746867164,2.0,6.251690643985704,0.0,0.015707963267948967
398.9974937343358,2.0,6.267437975582645,0.0,0.015707963267948967
400.0,2.0,6.283185307179587,0.0,0.015707963267948967
